Age,Marital_Status,Dependents,Employment_Status,Residential_Status,Credit_Score,Total_Existing_Loan_Amount,Outstanding_Debt,Loan_History,Bank_Account_History,Debt_to_Income_Ratio,Expense_to_Income_Ratio,Average_Length
48,0.0,2,0,1,802,40663,27240,1,0,0.34669721267659415,0.10981290568919434,0.0
34,1.0,0,1,2,743,1423,9286,0,6,0.09395076842137214,0.07733789293699855,6.0
31,0.0,2,0,0,747,13937,22162,0,1,0.280088467614534,0.6248341232227488,0.5
27,0.0,3,0,0,706,39463,23514,0,5,0.21991320938236505,0.5036848602745876,2.5
34,1.0,1,1,2,800,24942,12736,0,0,0.08608080890006353,0.3480270895007908,0.0
29,0.0,2,2,1,834,27233,19477,1,2,0.16235162710056014,0.3478927714057082,2.0
36,0.0,1,0,0,817,10734,16072,0,9,0.28411320688009334,0.37950114020046316,9.0
51,1.0,2,0,1,361,37652,1595,1,9,0.031863675410032564,0.1766785864114909,4.5
35,0.0,0,0,0,721,10907,21967,1,4,0.290096800179602,0.642129868071788,0.0
46,1.0,1,2,0,527,45491,20124,0,1,0.4499295727412972,0.682540747199678,1.0
44,1.0,0,2,0,501,47633,23177,0,9,0.3493195074530136,0.40766251186905605,4.5
48,1.0,3,2,0,824,3108,7510,0,3,0.07793124202268412,0.5076841657413845,3.0
35,0.0,0,0,0,762,7733,25853,0,6,0.2334356659142212,0.1327313769751693,3.0
33,1.0,2,0,2,415,12050,7958,0,8,0.1628668494944947,0.4280627072162417,4.0
39,0.0,0,1,0,757,41535,17481,0,8,0.2193019871537535,0.36611802488960254,8.0
37,1.0,2,0,1,751,44908,8671,0,0,0.10267492392037987,0.34301547643011926,0.0
25,1.0,1,1,0,714,31754,9555,0,3,0.07476291821852211,0.36872085380739256,3.0
29,0.0,1,0,0,747,8122,3803,1,9,0.029199490179819106,0.2488598148062837,9.0
42,0.0,0,0,1,826,49319,20308,0,0,0.31680264574200895,0.5507386549771461,0.0
42,1.0,2,0,1,811,10392,13598,0,8,0.09487991738651111,0.16201733208668834,8.0
66,0.0,3,0,0,401,23142,16617,0,7,0.34492278312852875,1.029724344071737,7.0
33,1.0,2,0,0,760,32698,23539,0,7,0.26202774005387713,0.4040786339247946,3.5
29,1.0,1,0,1,774,25863,29590,0,6,0.373483787092784,0.09299859896247491,3.0
27,0.0,0,0,0,731,18049,11586,1,0,0.14197833439537277,0.3901279349051517,0.0
31,0.0,3,2,1,733,21796,4205,0,6,0.02959162848959543,0.07034433255219878,3.0
57,0.0,2,1,0,481,13974,15430,0,4,0.4386264142361703,1.2519188128944228,2.0
25,1.0,3,1,1,825,9989,14583,1,1,0.25026600308906816,0.45985927578513813,0.5
56,1.0,0,1,0,566,5946,6137,0,3,0.14393601801252434,0.726411332879893,1.5
27,1.0,3,2,1,828,17174,16492,0,6,0.1342024103052348,0.05468349486121622,3.0
33,1.0,3,0,0,780,25428,22988,0,5,0.23886614435046447,0.10985265695463331,2.5
26,0.0,3,2,0,747,37585,11621,0,3,0.16179377941135523,0.10575557597527357,3.0
45,1.0,3,1,0,515,41044,27755,0,7,1.073943661971831,1.8805138523448384,7.0
44,1.0,3,1,0,738,32494,12114,0,5,0.21005722212588868,0.2742500433500954,5.0
38,0.0,0,1,2,749,33437,25980,0,9,0.2111920400598296,0.17909865383364765,4.5
26,0.0,0,2,0,703,1567,4355,1,0,0.04749130325732544,0.240389963032028,0.0
69,0.0,3,2,0,586,965,25034,0,8,0.4234796582931574,0.8947982745496067,4.0
45,1.0,3,2,2,779,19867,17985,0,9,0.2270288693369015,0.4553453085749631,9.0
43,0.0,0,0,0,836,42401,21534,0,2,0.2045208471839681,0.5089942064773483,0.0
38,1.0,3,0,0,798,40114,24759,0,2,0.1747073392747518,0.2819704058087597,1.0
48,1.0,2,0,0,799,7891,16702,1,8,0.1670250107503225,0.5798573957218717,8.0
39,0.0,3,2,0,758,33448,13126,0,4,0.10461131389769993,0.3572054768318536,0.0
28,0.0,2,0,1,729,41778,21479,0,0,0.18125891357732976,0.32769896792377995,0.0
31,1.0,2,1,1,337,6068,22507,0,5,0.45246567356210926,1.139135154695133,5.0
27,1.0,0,0,0,732,17052,29818,0,2,0.20710827724642816,0.15402888041507784,0.0
26,0.0,2,1,0,390,647,7235,0,1,0.25165217391304345,1.4312347826086957,0.0
44,0.0,0,0,1,773,4251,23984,0,8,0.2141256506173611,0.08602880125704185,8.0
26,1.0,2,1,1,829,13102,25583,0,6,0.2235103966451162,0.36903721824218066,3.0
29,1.0,3,0,0,735,4305,11916,0,8,0.11954253611556982,0.23198234349919744,8.0
49,0.0,1,0,0,714,27004,18935,0,1,0.19373618728001965,0.6094785953998527,0.5
33,0.0,2,2,1,829,29238,1986,0,2,0.02598694110411787,0.48158276958507257,2.0
36,0.0,0,2,0,795,30238,6666,0,1,0.056764765992233804,0.06570611077048845,1.0
27,0.0,2,0,0,363,13279,7532,1,7,0.11804902513948969,0.5734436712431823,0.0
26,0.0,0,0,0,843,46846,2802,0,4,0.039065331957728024,0.16529570866910187,4.0
66,1.0,0,0,1,448,35229,13825,0,6,0.26955623147714863,1.1562938699110903,0.0
47,0.0,1,1,0,796,46937,10310,0,8,0.07849496749044509,0.05947649719062628,0.0
39,0.0,2,1,1,739,20398,29020,0,5,0.3251322039974904,0.30545845657434795,0.0
39,1.0,2,0,1,806,13006,29169,0,7,0.2862989900179618,0.2522893907717676,7.0
26,0.0,1,1,0,787,10849,8997,0,7,0.06571422310844272,0.36172403970462563,0.0
55,0.0,0,1,2,407,25729,13166,0,7,0.38377007607776836,0.2864721485411141,0.0
43,1.0,3,0,0,463,28117,29036,0,3,0.8020994475138121,0.5877348066298342,1.5
34,1.0,1,1,0,725,27505,1973,1,9,0.027751990322671394,0.43024727825132925,9.0
27,1.0,3,1,1,723,3925,24821,0,7,0.20678996917437306,0.4555861034741315,3.5
37,1.0,0,2,1,798,45083,8866,0,0,0.08647646915386491,0.32351133869787857,0.0
49,0.0,3,0,0,371,26951,21868,0,9,0.7891166281755196,0.8032621247113164,4.5
44,0.0,0,0,1,846,15076,24128,0,4,0.2022142324357395,0.3368114047217962,0.0
49,1.0,2,0,1,396,46187,15507,0,4,0.4754415011037528,1.8138337012509198,4.0
44,1.0,2,0,1,741,20942,26512,1,8,0.18930111672807243,0.09930597206751778,4.0
43,0.0,3,1,0,839,35293,1540,0,2,0.02198053152921698,0.43452941680226087,2.0
35,0.0,3,0,1,802,6596,5879,0,0,0.040636750718867506,0.18082282680822828,0.0
47,0.0,2,0,0,746,33093,11255,1,3,0.13026318835212147,0.3847133168213699,3.0
36,0.0,3,0,0,713,1223,25163,0,3,0.19350795164416007,0.24279430311606018,0.0
39,1.0,3,0,0,746,33364,10142,0,4,0.07666258484889715,0.2772007800807293,0.0
41,0.0,2,1,1,577,29242,14925,0,9,0.5396854095100343,0.9750135599349123,0.0
45,1.0,0,1,0,704,18752,24032,0,1,0.18921046830220767,0.3829244480836456,0.0
18,1.0,3,0,1,578,14221,15498,0,9,0.3945820709320977,0.4585889961045905,0.0
45,0.0,3,0,1,777,23483,21137,0,1,0.29074277854195324,0.4671251719394773,0.5
40,1.0,0,2,0,392,9004,25191,1,3,0.9492425955234004,0.5231743160750622,3.0
39,0.0,0,1,0,444,41476,18747,0,9,0.2720544486206446,0.8391937192529277,0.0
42,0.0,1,0,0,812,33279,1627,0,1,0.014166920632156384,0.42850798902869086,0.0
48,0.0,3,0,0,428,39184,12451,0,2,0.23779602750190987,0.4306340718105424,2.0
67,0.0,2,1,0,567,19786,18982,0,2,0.48879847556265127,0.8269042591543493,1.0
31,1.0,3,1,1,818,23370,817,0,3,0.009995106435037926,0.6993883043797406,3.0
64,0.0,3,0,2,509,36304,17644,0,9,0.26451980450361307,0.23369614104524603,4.5
25,0.0,2,1,1,769,4166,23119,0,3,0.18555170310443353,0.16710006741789463,0.0
25,0.0,3,0,2,849,43773,27920,1,2,0.22743008887042512,0.11065223235013807,1.0
42,0.0,1,0,1,737,23707,11476,0,4,0.10754381032705464,0.13539499578296318,4.0
42,0.0,2,2,0,803,13162,26344,0,6,0.1810148761466314,0.35158552925413133,3.0
33,0.0,3,0,0,762,44554,7493,0,7,0.13484136838884989,0.6996706796955137,3.5
66,0.0,1,0,0,360,21174,19734,0,8,0.328505793048342,0.9352776667998401,8.0
28,1.0,0,1,0,396,36290,3783,0,0,0.1533130699088146,0.5651063829787234,0.0
64,0.0,1,0,1,331,46863,22298,0,6,0.9229686659216028,1.093753880541413,3.0
36,1.0,3,2,0,797,8531,18258,0,6,0.21092152536303038,0.5242886683687026,3.0
54,0.0,2,0,1,404,18066,20585,0,8,0.943184421534937,1.4597938144329896,8.0
30,0.0,3,0,0,829,7570,24881,0,9,0.2100034605288701,0.20033930063555566,9.0
69,1.0,1,0,0,430,48403,13021,0,9,0.608315814062135,2.7335669236159776,4.5
36,0.0,3,2,0,780,3128,25303,1,6,0.18072925966929754,0.33607371165315525,3.0
52,0.0,1,2,1,521,9307,16858,0,3,0.7259182706799294,0.6288593205012273,1.5
33,0.0,2,0,1,712,8240,20947,0,9,0.20635608665241506,0.3221389236422386,4.5
58,1.0,3,0,2,455,5750,26553,0,4,0.38089568510442967,0.23255680514115218,0.0
25,0.0,1,2,0,597,3549,3842,0,3,0.08385716780164135,0.7888947092718701,1.5
60,0.0,3,2,1,513,25753,23457,0,2,0.4742045041038289,0.5613552743298427,1.0
25,1.0,0,1,0,827,33777,6435,0,1,0.08722230505442076,0.4658362362253819,0.0
60,0.0,0,1,0,570,28424,11570,0,1,0.2895467854550915,0.9342576140544058,0.5
19,1.0,3,1,0,348,540,9507,0,8,0.21092917997870075,0.39643237486687966,0.0
27,1.0,1,1,1,820,34338,1706,0,9,0.01260547665844035,0.10542493608594777,9.0
26,0.0,0,1,2,733,24368,26822,0,9,0.27699234765007796,0.4675678745882086,4.5
34,0.0,2,0,0,736,45190,23443,0,8,0.17213199013157895,0.23807565789473684,8.0
33,1.0,2,1,1,479,8739,24800,0,6,1.1513997864339105,2.682018663819119,3.0
34,0.0,1,1,0,717,8878,22059,1,5,0.1654714575050634,0.10198784787337783,5.0
25,0.0,1,1,0,329,18287,3184,0,0,0.06126611506638445,1.1519722917067539,0.0
30,0.0,0,0,1,782,26675,25134,0,1,0.17760410410056743,0.1420324060006925,0.5
32,1.0,2,2,0,838,3652,16000,0,6,0.2066035664940666,0.46671745671009646,3.0
21,1.0,1,0,1,396,32194,2950,0,0,0.06993172766925848,0.19742082306087616,0.0
47,1.0,3,0,0,749,33156,2929,0,0,0.02011137126731164,0.0992865921902787,0.0
38,0.0,1,0,0,734,35229,10740,0,0,0.11795457540745947,0.21100030751658394,0.0
42,0.0,1,2,0,402,28407,29157,0,0,0.7755965206288404,1.2011810709440587,0.0
28,0.0,0,1,0,829,42784,28380,0,4,0.2318646394169887,0.22382535805031087,0.0
26,1.0,0,2,1,718,16926,19414,0,8,0.18951766417087243,0.2749343511748455,0.0
55,1.0,0,1,1,349,42789,25568,0,5,0.7635657757204719,0.7608182768403763,0.0
29,0.0,1,0,0,434,6093,18292,1,3,0.3415681661158105,0.21713069295837767,0.0
44,0.0,1,0,0,804,1811,22991,0,0,0.1924239000343151,0.238531649383584,0.0
45,0.0,0,0,0,819,12933,1828,0,8,0.017589100146255098,0.15991840504964977,8.0
37,1.0,0,1,0,730,24998,18459,0,5,0.12590460470223927,0.39107570373300776,5.0
39,0.0,2,2,0,831,34189,3291,0,9,0.03599868737694159,0.3848610807263181,4.5
37,1.0,1,1,0,780,42735,17625,0,8,0.22054683100794595,0.1109679033973597,4.0
41,1.0,1,0,1,732,35954,5657,0,9,0.03792012441179231,0.23761579815259212,9.0
42,1.0,0,0,0,768,17332,23305,0,5,0.15755244424313306,0.2942421189975595,2.5
41,1.0,0,0,2,312,37056,28678,0,5,0.5051433805397026,0.21116043119847813,5.0
47,1.0,0,2,1,750,47235,21135,0,9,0.14575862068965517,0.22899310344827586,0.0
36,1.0,1,1,0,806,31094,13596,0,2,0.09271685761047463,0.2990998363338789,2.0
45,1.0,0,0,1,731,24589,2022,0,9,0.03199215227125295,0.49459677546951886,0.0
25,1.0,1,1,1,823,40440,5386,0,9,0.04011141231493342,0.057642467752986384,0.0
34,0.0,2,0,0,790,47843,20774,0,1,0.22175017612775133,0.3231784120748917,0.0
26,0.0,1,0,0,802,11720,8555,0,3,0.16220161917221243,0.7471702406006484,1.5
45,1.0,0,0,0,849,2469,17226,0,5,0.16894529334457936,0.5231360703007003,2.5
35,1.0,3,1,0,785,43967,13557,0,5,0.10288225116109644,0.06283580730352427,2.5
48,0.0,3,1,1,835,16880,29337,0,6,0.5426346552234389,0.7704202426753477,0.0
32,0.0,2,2,0,366,36747,5558,0,6,0.10421315133219583,0.11295070594191213,0.0
66,0.0,1,0,2,402,16571,27101,0,5,0.3975385788886933,0.6803379686674881,0.0
49,0.0,0,0,0,837,35977,2805,1,4,0.02497306825971991,0.3149544608755264,4.0
26,1.0,3,1,0,824,47301,18039,0,0,0.1612554306044732,0.2156151109362988,0.0
47,0.0,0,1,2,716,10699,293,0,9,0.0024914118567395667,0.24039998639502058,4.5
60,1.0,1,1,0,419,24040,8244,0,4,0.12659316360062653,0.2299683670648936,0.0
28,0.0,3,1,2,842,8085,17759,0,2,0.1814549913150097,0.061918871973025445,2.0
27,1.0,3,0,0,839,46491,23057,0,6,0.23574700421250663,0.11790928796368247,3.0
38,0.0,1,2,1,756,40236,623,0,1,0.008116840816113817,0.7282486906219872,1.0
44,0.0,0,2,2,849,2486,21195,0,5,0.32958061857593807,0.19648882738030446,0.0
45,0.0,0,0,1,704,24622,9242,1,8,0.07337541185343972,0.31506490413242827,8.0
41,1.0,0,0,1,707,12778,26032,0,4,0.37362574274478283,0.4956798805867325,0.0
23,1.0,3,0,0,353,34905,6163,0,4,0.17557404136516438,0.8604637912369666,2.0
62,1.0,0,0,0,362,26962,6746,0,6,0.25946153846153847,1.3246153846153845,0.0
45,1.0,0,2,0,737,45041,9166,0,5,0.16100757083384568,0.5282369266981679,2.5
42,0.0,1,0,0,803,9291,12049,0,3,0.13935601767250352,0.3827808748351877,1.5
40,1.0,0,1,0,710,3025,18643,0,1,0.33722844274008285,0.8667402275563917,0.0
29,0.0,0,1,0,751,324,24787,1,7,0.1723210188957328,0.04179585934567095,3.5
25,1.0,2,2,1,835,25825,11484,0,5,0.14726475340463183,0.6101408017234746,2.5
34,1.0,1,0,0,761,49015,18635,0,4,0.13587907600769994,0.218923175640203,4.0
29,1.0,1,0,1,771,9223,27433,0,4,0.5417045140397299,0.6044784961099483,0.0
31,1.0,0,1,1,710,46131,2961,1,8,0.02287440322605565,0.2876566290190504,4.0
34,0.0,3,0,1,772,8116,22623,1,8,0.21602497994729003,0.5582674458576831,4.0
26,0.0,3,1,0,837,40763,20339,1,2,0.14205493899159782,0.06503837906926392,0.0
46,0.0,0,1,0,772,45586,4853,1,7,0.09294442103650362,0.5738690772589727,0.0
46,0.0,3,2,1,747,40778,14778,0,2,0.2739050655199896,0.2564454247215169,0.0
25,1.0,3,1,0,746,45468,24210,1,9,0.21382770133013018,0.16343113529172776,9.0
31,0.0,0,0,1,762,34848,27323,0,7,0.2544775493857631,0.4884091311272341,7.0
26,0.0,2,2,1,742,48099,14653,0,6,0.17365695255928607,0.210336695149267,6.0
34,0.0,0,0,2,735,26561,24317,0,2,0.3334750411409764,0.534009873834339,0.0
45,1.0,1,2,0,573,42493,6611,0,9,0.1252178195317827,0.5352678233199485,9.0
48,0.0,1,1,0,768,45684,5596,0,9,0.06638275661632997,0.2600742594811326,4.5
38,0.0,1,2,0,792,17099,7719,0,7,0.10812741637249958,0.3592200369810052,3.5
28,1.0,3,1,1,704,27310,10055,1,8,0.10366086248311839,0.21872390437014816,4.0
26,0.0,2,1,0,810,4286,3013,0,3,0.020892997066797956,0.19138623267295837,1.5
43,1.0,2,2,0,740,9452,8477,0,0,0.06005540087706248,0.38375379906909524,0.0
46,1.0,0,0,1,832,26497,22046,0,7,0.14781191962400017,0.07643363348061334,0.0
51,1.0,1,2,0,375,39354,13387,0,6,0.20845530987231392,0.4436001245717845,3.0
52,0.0,3,2,1,526,14329,29125,1,2,1.2711679469273742,0.8290851955307262,2.0
40,0.0,3,1,0,763,9475,23622,0,1,0.16034482758620688,0.3260657073038284,0.5
60,1.0,2,1,1,396,2105,13420,1,2,0.21373510861948142,0.4290628782569918,1.0
45,1.0,2,0,1,764,46936,23472,1,7,0.4565737516777218,0.5254332898908751,0.0
28,1.0,1,1,1,494,23204,4539,0,8,0.07272523352506689,0.40587698075721407,4.0
44,0.0,0,0,0,793,2960,25098,0,6,0.23583247982109132,0.1479379457448108,6.0
30,1.0,1,2,0,842,13348,270,0,3,0.003155385190725505,0.5762434554973822,0.0
28,0.0,2,0,1,848,30303,19122,0,4,0.16291373801916934,0.4077188498402556,4.0
39,0.0,1,1,0,724,48794,8135,1,3,0.0704182680655102,0.3218032616599148,3.0
34,0.0,2,0,0,821,47474,13811,0,9,0.13049434974866775,0.24989606561094524,4.5
41,0.0,1,1,2,740,20829,3810,1,0,0.026305796250906205,0.28393689370663167,0.0
45,1.0,0,0,1,702,25380,10810,0,6,0.20313821290989384,0.176566757493188,0.0
29,1.0,3,1,0,842,12278,2337,0,3,0.03522920843571461,0.46091924566983733,3.0
39,0.0,1,1,1,555,18445,19046,0,6,0.33597346927975447,0.8158196475506712,3.0
45,0.0,0,1,0,790,3966,18875,0,2,0.18873678842481026,0.35553511254212206,2.0
25,1.0,3,2,1,739,46912,13964,0,1,0.11605428721025905,0.2314769412331807,1.0
46,0.0,1,1,0,818,3597,12994,0,3,0.1611938817283001,0.524295691654985,0.0
27,0.0,0,0,0,354,48309,2314,0,9,0.04188159490325967,0.6252918499212684,0.0
37,0.0,3,0,0,802,39803,5728,0,8,0.08377943542489395,0.8547608600263273,4.0
49,0.0,2,0,1,740,14556,23457,0,8,0.216570800749693,0.5202795653257749,4.0
32,1.0,0,1,0,426,26172,23366,0,8,0.5695551492992078,0.7447166361974406,0.0
18,1.0,3,1,0,356,14216,5551,0,6,0.10420890590973943,0.24983104302770895,3.0
35,1.0,1,1,1,848,36484,677,0,3,0.009599160605158308,0.22663660725679527,0.0
36,0.0,0,0,0,842,33302,9762,0,9,0.12603609884576653,0.35742505228910065,9.0
41,0.0,3,0,1,777,33089,17475,1,7,0.2529126564874448,0.38034590057167666,0.0
27,0.0,2,2,0,743,18768,4657,1,0,0.039631681516845804,0.4450458270571115,0.0
30,1.0,2,0,0,390,43913,10614,1,1,0.23623414199866458,0.5381704874248832,0.0
43,0.0,0,0,1,843,43464,18934,0,3,0.2955343624642952,0.4143162626625252,0.0
40,0.0,1,1,1,778,12506,392,0,1,0.005068004344003723,0.32347313440554376,0.0
29,0.0,3,1,0,485,26091,26949,0,8,0.4515053529244224,0.7147285003434584,8.0
33,1.0,2,0,1,708,8732,97,0,1,0.0012826615889135725,0.5699777848302127,0.0
44,1.0,1,0,0,776,31288,29395,0,7,0.27682296326292294,0.2014935914942507,7.0
42,0.0,1,0,0,836,7300,9788,0,8,0.15804430665891622,0.7056771943421818,4.0
44,0.0,3,0,0,764,23742,20289,1,1,0.208577919874991,0.4180810708007361,1.0
49,1.0,2,0,0,783,41940,10353,1,1,0.07838965404971568,0.19017043862770783,0.0
30,0.0,0,0,1,741,33643,21519,0,6,0.167023704186653,0.12918548875331812,6.0
29,0.0,2,0,1,702,40633,18883,0,8,0.12797695696374112,0.37077600813283634,0.0
30,1.0,1,0,0,791,4012,24894,1,7,0.34512206956786956,0.3094369965756748,0.0
39,0.0,3,0,0,772,39351,24986,0,9,0.1896197132861295,0.12175853197641327,9.0
36,0.0,2,0,2,722,18106,26206,0,0,0.2360156707344531,0.23268338812086278,0.0
47,0.0,1,2,1,732,20155,23383,0,5,0.3749438778782631,0.9545891860688859,2.5
19,0.0,1,0,0,512,23022,17157,0,9,0.43037752414398595,0.7525398218989088,0.0
27,0.0,1,0,0,757,23823,14098,1,2,0.19361927128397402,0.12327468995921058,1.0
43,1.0,3,0,1,773,8256,9602,0,4,0.10455708607829259,0.5245059073338052,4.0
30,0.0,1,0,0,752,38967,26020,1,6,0.2634723262925535,0.22151116871544585,6.0
47,1.0,1,0,1,540,11972,3860,1,5,0.09867580142134055,0.813538524464441,0.0
42,0.0,0,0,0,740,8496,16870,1,0,0.11754049817105033,0.27975614004528826,0.0
31,1.0,3,0,0,800,39190,10076,1,9,0.08435822944835612,0.2596049998744171,9.0
26,0.0,3,1,0,348,9749,1790,1,3,0.029231648566995998,0.5418469829345962,1.5
52,0.0,2,2,0,500,23922,7246,1,9,0.307164052564646,2.4640949554896143,0.0
33,1.0,2,2,2,741,32285,26846,0,7,0.33810231480315356,0.34714490818871063,0.0
36,1.0,3,1,0,834,34346,12719,0,2,0.14460639410614398,0.36427304561371593,0.0
23,1.0,0,0,2,350,39868,7453,0,6,0.202615267507612,0.6622444541104828,0.0
27,1.0,3,0,0,763,48075,28253,0,2,0.3630837638471226,0.5991209808003701,0.0
21,1.0,1,0,0,580,27839,29848,1,1,0.44405433149352097,0.844786289182796,1.0
47,0.0,0,2,0,462,38373,18325,0,0,0.497380777895394,1.6005211302011237,0.0
37,0.0,2,0,0,717,6279,682,0,9,0.004732528849690165,0.4146028353537947,0.0
43,1.0,0,0,0,499,3436,24797,1,9,0.537546065467158,0.6955993930197268,4.5
34,0.0,3,0,0,713,17622,844,0,9,0.0068644116044342144,0.0975982692573585,0.0
23,0.0,1,0,1,373,6391,4924,0,3,0.16825559542115154,1.280164018452076,0.0
31,1.0,3,1,0,702,13966,1732,0,1,0.012238985266579515,0.26363283044200264,0.0
32,0.0,1,0,0,812,17502,6995,1,6,0.08005722460658082,0.2962403433476395,0.0
38,1.0,2,0,0,534,36360,19180,0,0,0.280906281579988,0.21107514755634968,0.0
30,1.0,3,1,0,717,48619,12417,0,1,0.1187581893130063,0.289794083609897,0.5
65,1.0,1,0,0,302,22506,8750,0,3,0.16210007595546416,0.2143055632746068,0.0
25,0.0,2,2,0,790,1350,12328,1,6,0.11970210410820573,0.09437901135072678,0.0
40,1.0,3,1,1,809,22012,10145,0,7,0.08287586184361011,0.15027938437408098,7.0
27,0.0,1,1,0,764,11503,19090,1,1,0.1330842216071889,0.08867633833648209,1.0
20,0.0,3,0,1,488,39084,1314,0,6,0.027840752590207005,1.0815941691209188,0.0
27,0.0,3,1,1,712,16182,20631,1,8,0.2421620987147133,0.24733845882974353,4.0
40,0.0,0,1,1,543,37799,25344,0,4,0.6388062711095428,0.6227756213137067,0.0
36,1.0,1,0,0,722,15848,15021,1,1,0.12253338445349017,0.3113870149363309,1.0
48,0.0,2,1,0,722,40422,16600,0,4,0.18155767737419476,0.6109525215736457,4.0
54,0.0,0,1,1,390,26463,11062,0,6,0.22837913165555257,0.836137663356525,0.0
47,1.0,3,1,0,700,6309,26124,1,5,0.30783371040723984,0.43947963800904977,5.0
37,1.0,0,0,2,732,29027,27722,1,3,0.3603863603863604,0.7149487149487149,1.5
32,1.0,0,0,1,371,23839,11278,0,4,0.1742206568418451,0.4762257855222912,2.0
31,0.0,2,0,0,737,25533,15661,1,6,0.1547392030353032,0.5573812605598316,0.0
41,0.0,2,0,0,388,17152,1077,0,4,0.026754440442181095,1.3217736927089803,0.0
67,1.0,1,1,1,308,30363,18746,0,9,0.3881802368922389,1.1758469311687236,4.5
36,0.0,0,0,2,784,1074,15435,0,8,0.12650913472177827,0.3037202783446851,0.0
30,0.0,3,0,1,522,33201,383,0,9,0.011168134367527848,0.9017320814136583,9.0
45,0.0,0,0,0,798,9323,29092,0,9,0.30337664504557116,0.5114397146849646,9.0
43,0.0,2,2,2,791,25832,11737,0,8,0.09805756297255525,0.05744600860520489,8.0
27,0.0,0,0,0,775,47783,24265,0,8,0.4557149832851294,0.727265897907824,0.0
22,0.0,2,0,0,501,48328,24268,0,2,0.3814283918018358,0.3990946812523576,0.0
67,0.0,0,1,2,353,10588,22621,0,3,0.7831129266772832,1.0065775808350066,0.0
29,0.0,1,2,0,789,33639,16823,0,6,0.23827936885640633,0.29370272796804625,0.0
35,0.0,0,1,1,708,21403,4288,1,9,0.04118918399692618,0.08967868978435234,4.5
44,1.0,1,2,2,773,49524,25613,0,7,0.45206325673338277,0.4369374139574288,7.0
34,0.0,2,0,2,845,30886,15814,0,2,0.17632826002118526,0.6580364609466466,2.0
65,0.0,1,0,1,362,44238,2859,0,9,0.09302401249430597,1.4134183640268108,4.5
48,1.0,1,0,0,723,8991,2856,0,1,0.04547625871787523,0.3540651571606,0.5
66,0.0,2,0,0,403,39945,26139,1,4,0.6191728254690165,1.278851620238772,2.0
44,1.0,1,1,0,741,17414,8856,0,4,0.06850353501755906,0.25229350701588826,4.0
40,0.0,2,2,0,843,35341,20700,0,0,0.2571556350626118,0.695438282647585,0.0
36,1.0,2,0,1,799,22317,3526,1,0,0.030144996922235143,0.42657820942479996,0.0
40,1.0,0,0,0,703,11594,17090,1,9,0.1571609865553328,0.12039506354490445,0.0
31,0.0,0,1,1,786,32538,25908,0,5,0.18515898029630581,0.34030145151261765,2.5
51,0.0,3,1,0,478,35200,17364,1,4,0.2496657033170858,0.49363757926066515,0.0
26,1.0,3,2,0,848,46327,13367,0,7,0.09027608936434611,0.22911094902342166,3.5
39,1.0,2,0,0,736,38744,29019,0,8,0.34216887358652975,0.3035055241778585,4.0
29,0.0,2,0,0,762,357,3850,0,0,0.026529951281362193,0.15215099332272136,0.0
27,0.0,2,1,0,407,26233,19727,0,3,0.6660251865356697,1.7854755393497417,3.0
59,0.0,3,0,0,461,43275,13217,0,7,0.1909005560771286,0.16517657254278906,7.0
36,0.0,1,0,0,705,40627,25481,0,8,0.17411714863609032,0.17834690865358332,8.0
25,1.0,3,2,0,482,21187,24139,0,7,0.85191459325922,0.7203811540497618,3.5
45,0.0,0,0,1,735,41709,29939,1,1,0.21975352138521276,0.1892850064959373,1.0
37,0.0,2,0,0,833,40047,23815,0,9,0.26023625058734823,0.23524526569995519,9.0
24,1.0,0,0,0,312,14344,8271,0,7,0.3313569167901927,1.8268498858218822,0.0
32,0.0,2,0,0,776,36038,7701,0,6,0.0538814063319923,0.22173867412978834,0.0
68,0.0,0,1,0,437,36901,16180,0,1,0.23476153857314896,0.7100303245745129,1.0
26,0.0,1,1,1,575,41031,7921,1,2,0.276551916765589,1.492772851057887,2.0
47,1.0,3,2,1,783,12186,16938,0,1,0.22405947404624582,0.1254034605005556,1.0
35,1.0,2,2,1,833,9418,2590,0,5,0.03120557121858358,0.4084435769536615,5.0
44,0.0,1,0,2,713,29458,6798,0,3,0.06734493724180973,0.2257511664999059,1.5
41,0.0,2,0,1,833,20716,10356,0,4,0.18533233115000536,0.912917427252228,2.0
56,0.0,3,2,0,329,43194,18644,0,1,0.39723021199531267,0.15314797059763502,1.0
39,0.0,0,1,1,510,31216,22665,0,0,0.41948917268184344,0.7116046640755136,0.0
31,1.0,3,2,1,782,25844,13952,0,1,0.18086361338328516,0.38998716635770864,1.0
62,1.0,3,1,0,597,22292,26269,1,5,0.9082391176572278,0.4522352453065035,0.0
47,1.0,3,1,0,730,7741,17226,0,0,0.15388875984920225,0.2371312690953921,0.0
30,0.0,3,1,1,767,46595,22540,0,6,0.2180790851127645,0.43236549048443745,6.0
41,0.0,1,0,1,844,23409,20136,1,8,0.15743426556477275,0.08697351858077731,8.0
48,0.0,0,1,0,760,37178,22340,0,8,0.18569623620162257,0.3153012368666046,4.0
19,0.0,3,1,1,390,32271,19013,0,1,0.834086422461066,0.9475762228558895,1.0
54,0.0,1,1,0,330,25200,10411,0,6,0.211369404121409,0.2694548776773932,6.0
25,0.0,0,1,0,534,45150,23589,0,2,0.5462060342232616,1.2612128649825178,0.0
